,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,exc_dir,ver_s_dir,area/volume
0,0.9912663755458515,1.0,7.0326242610280065,0.07142857142857142,0.5550611790878753,0.05552125342797225,0.13560662302456658,0.0,0.8114035087719298,0.008620689655172414,0.0,0.5943878937498531,0.0,1.0,0.26844137370453164
1,0.9912663755458515,0.2805755395683453,6.008813185442595,0.07142857142857142,0.5550611790878753,0.17448056138086787,0.2161844149596625,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498531,0.0,1.0,0.2839240959541711
2,0.0,0.0008920863309352584,3.957760897102,0.0,0.1101223581757508,3.145668656234675e-05,0.00594824055594922,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498531,1.0,1.0,0.11543564794338788
3,0.0,0.003244604316546756,4.692997896353611,0.0,0.1101223581757508,8.791740603322673e-05,0.006312285879592016,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498532,1.0,1.0,0.1797676008202324
4,0.0,0.0014413669064748257,2.2945529212967775,0.0,0.1101223581757508,0.0014107114050653262,0.04198872759658578,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,0.16457811194653302
5,0.0,0.0016953237410071982,2.7330679640774975,0.0,0.1101223581757508,0.002639941926117117,0.04874956932138052,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,0.10888331940963522
6,0.0,0.003933453237410069,1.3428648031925654,0.0,0.1101223581757508,0.03740038715921923,0.21186787755075512,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,0.0929705215419501
7,0.0,0.02985611510791367,0.0,0.0,0.6662958843159065,0.0029641877722213234,0.0034350276609438008,0.0,0.26754385964912275,0.008620689655172414,0.00010800508259212135,0.5943878937498528,1.0,0.0,0.07175345771837
8,0.0,0.03215827338129496,5.545177444479562,0.007142857142857143,0.6662958843159065,0.0029641877722213234,0.0035114771789087756,0.0,0.26754385964912275,0.008620689655172414,0.0003006353240152478,0.5943878937498528,0.0,0.0,0.07175345771837
9,0.0,0.032733812949640284,5.6937321388027,0.014285714285714285,0.6662958843159065,0.0029641877722213234,0.0035114771789087756,0.0,0.26754385964912275,0.008620689655172414,0.00010978398983481512,0.5943878937498528,0.0,1.0,0.07175345771837
10,0.0,0.033992805755395684,5.84354441703136,0.02857142857142857,0.6662958843159065,0.0029641877722213234,0.0035879266968737687,0.0,0.26754385964912275,0.008620689655172414,0.0002743329097839892,0.5943878937498528,0.0,1.0,0.07175345771837
11,0.0,0.0387410071942446,6.455198563340122,0.07142857142857142,0.6662958843159065,0.002823035973544117,0.0037410077554655605,0.0,0.26754385964912275,0.008620689655172414,0.0009076048284625159,0.5943878937498528,0.0,1.0,0.07175345771837
12,0.0,0.03215827338129496,0.0,0.0,0.6662958843159065,0.0002371350217777121,0.0016837096218479224,0.0,0.26754385964912275,0.008620689655172414,0.0019059720457433279,0.5943878937498531,1.0,0.0,0.053188526872737396
13,0.0,0.03543165467625899,5.438079308923196,0.007142857142857143,0.6662958843159065,0.0002371350217777121,0.0016837096218479224,0.0,0.26754385964912275,0.008620689655172414,5.590851334180495e-05,0.5943878937498531,0.0,1.0,0.053188526872737396
14,0.0,0.036546762589928054,5.860786223465865,0.014285714285714285,0.6662958843159065,0.0002371350217777121,0.0016837096218479224,0.0,0.26754385964912275,0.008620689655172414,0.00011181702668360864,0.5943878937498531,0.0,1.0,0.053188526872737396
15,0.0,0.03863309352517986,6.220590170099739,0.02857142857142857,0.6662958843159065,0.0002371350217777121,0.001709712859250974,0.0,0.26754385964912275,0.008620689655172414,0.00014612452350698602,0.5943878937498531,0.0,1.0,0.053188526872737396
16,0.982532751091703,0.022805755395683452,3.808487641305324,0.014285714285714285,0.02669632925472746,0.08670753347314082,0.06916211068278001,0.0,0.9824561403508771,0.017241379310344827,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
17,0.982532751091703,0.023057553956834533,4.875197323201151,0.014285714285714285,0.02669632925472746,0.08670753347314082,0.06864204593471887,0.0,0.9824561403508771,0.017241379310344827,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
18,0.982532751091703,0.013633093525179855,4.927253685157205,0.014285714285714285,0.02669632925472746,0.03589288594934667,0.03951842004329539,0.0,0.9824561403508771,0.017241379310344827,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
19,0.982532751091703,0.019676258992805746,3.6635616461296463,0.014285714285714285,0.02669632925472746,0.043152121309888686,0.038218258173142554,0.0,0.9824561403508771,0.017241379310344827,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
20,0.982532751091703,0.01920863309352518,4.30406509320417,0.014285714285714285,0.02669632925472746,0.05242781093724794,0.04159867903553993,0.0,0.9824561403508771,0.017241379310344827,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
21,0.982532751091703,0.027194244604316548,4.406719247264253,0.014285714285714285,0.02669632925472746,0.05162122923052105,0.042898840905692764,0.0,0.9824561403508771,0.017241379310344827,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
22,0.0,0.00030395683453236756,4.700480365792417,0.0,0.22135706340378195,0.0005646071947088261,0.03314762687954651,0.6666666666666666,0.9912280701754386,0.8563218390804597,0.0,0.38724401032903444,1.0,1.0,0.816036672609249
23,0.0,0.0003553956834532413,0.0,0.0,0.22135706340378195,0.0013711889014357144,0.048385523997737725,0.6666666666666666,0.9912280701754386,0.8563218390804597,0.0,0.3872440103290346,1.0,1.0,0.6114009380408967
24,0.0,0.0008035971223021635,0.0,0.0,0.22135706340378195,0.005000806581706727,0.06375343730294422,0.16666666666666666,0.9912280701754386,0.8563218390804597,0.0,0.2899296211831416,1.0,1.0,0.18546365914786966
25,0.0,0.0021460431654676208,0.0,0.0,0.22135706340378195,0.015365381513147284,0.076495023630442,0.16666666666666666,0.9912280701754386,0.8563218390804597,0.0,0.2899296211831416,1.0,1.0,0.1341991341991342
26,0.0,0.050359712230215826,0.0,0.007142857142857143,0.16573971078976638,0.12905307307630262,0.19501777971357437,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498531,1.0,1.0,0.11077127847868257
27,0.0,0.0,0.0,0.007142857142857143,0.16573971078976638,0.00012098725600903813,0.00030553803948591524,0.0,0.7017543859649122,0.8563218390804597,0.0,0.5943878937498531,1.0,1.0,0.09577866234212984
28,0.7030567685589519,0.03245501798561151,0.0,0.14285714285714285,0.6662958843159065,0.12518954670108082,0.19396464859875057,0.0,0.9912280701754386,1.0,0.0,0.5943878937498528,1.0,1.0,0.0800045380942067
29,0.7030567685589519,0.04734953237410072,4.734275548174722,0.14285714285714285,0.6662958843159065,0.15817873850621067,0.2058533287394281,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,0.0800045380942067
30,0.7030567685589519,0.05814856115107914,5.428187063339567,0.14285714285714285,0.6662958843159065,0.16788594934666884,0.21649385348475889,0.0,0.9912280701754386,0.7126436781609194,0.0,0.5943878937498528,1.0,1.0,0.05843636446739949
31,0.7030567685589519,0.09331789568345324,5.14166355650266,0.14285714285714285,0.6662958843159065,0.22584287788352958,0.22336130848290617,0.0,0.9912280701754386,0.5689655172413792,0.0,0.5943878937498528,1.0,1.0,0.0800045380942067
32,0.7030567685589519,0.2177230215827338,5.13656872853488,0.14285714285714285,0.6662958843159065,0.27366510727536697,0.22622166459724238,0.0,0.9912280701754386,0.28160919540229884,0.0,0.5943878937498528,1.0,1.0,0.0800045380942067
33,0.7030567685589519,0.28534643884892086,4.734266759322501,0.14285714285714285,0.6662958843159065,0.2872479432166478,0.22752182646739522,0.0,0.9912280701754386,0.13793103448275862,0.0,0.5943878937498528,1.0,1.0,0.05843636446739949
34,0.7030567685589519,0.14808956834532375,4.0462041868941645,0.14285714285714285,0.6662958843159065,0.254258751411518,0.2271291775826091,0.0,0.9912280701754386,0.42528735632183906,0.0,0.5943878937498528,1.0,1.0,0.0800045380942067
35,0.7030567685589519,0.3225179856115108,4.51085950651685,0.14285714285714285,0.6662958843159065,0.29501129214389415,0.22837993330169612,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498528,1.0,1.0,0.05843636446739949
36,0.982532751091703,0.019367625899280577,3.9318256327243257,0.007142857142857143,0.06562847608453834,0.0176080819487014,0.047766646947544976,0.0,0.8464912280701754,0.008620689655172414,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
37,0.982532751091703,0.015611510791366906,4.968284353555726,0.007142857142857143,0.06562847608453834,0.0176080819487014,0.047766646947544976,0.0,0.8464912280701754,0.008620689655172414,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
38,0.982532751091703,0.010071942446043165,4.928774267615935,0.007142857142857143,0.06562847608453834,0.0176080819487014,0.047766646947544976,0.0,0.8464912280701754,0.008620689655172414,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
39,0.982532751091703,0.019171223021582733,4.276666119016055,0.007142857142857143,0.06562847608453834,0.0176080819487014,0.047766646947544976,0.0,0.8464912280701754,0.008620689655172414,0.0,0.5943878937498531,0.0,1.0,0.06432748538011696
40,0.0,0.059762032374100715,5.850416402929801,0.014285714285714285,0.0,0.04994587836747862,0.08153965168663499,0.0,0.9649122807017543,0.0,0.0,0.5943878937498531,0.0,1.0,0.07769423558897243
41,0.0,0.04758237410071942,6.860212836084674,0.014285714285714285,0.0,0.04618946604291014,0.1448086486767603,0.0,0.9649122807017543,0.0,0.0,0.5943878937498531,0.0,1.0,0.07769423558897243
42,0.0,0.03852021582733813,6.447144201297243,0.014285714285714285,0.0,0.06412324568478786,0.05210398694637484,0.0,0.9649122807017543,0.0,0.0,0.5943878937498531,0.0,1.0,0.07769423558897243
43,0.0,0.03172293165467626,6.255170219178185,0.014285714285714285,0.0,0.06412324568478786,0.05210398694637484,0.0,0.9649122807017543,0.0,0.0,0.5943878937498531,0.0,1.0,0.07769423558897243
44,0.0,0.029003597122302157,6.159430427497518,0.07142857142857142,0.0,0.023794160348443297,0.08070754808973718,0.0,0.9649122807017543,0.0,0.0,0.5943878937498528,0.0,1.0,0.007518796992481204
45,0.0,0.02509694244604317,5.632286472951131,0.07142857142857142,0.0,0.023794160348443297,0.08070754808973718,0.0,0.9649122807017543,0.0,0.0,0.5943878937498528,0.0,1.0,0.007518796992481204
46,0.0,0.022880035971223022,5.226520567728351,0.07142857142857142,0.0,0.023794160348443297,0.08070754808973718,0.0,0.9649122807017543,0.0,0.0,0.5943878937498528,0.0,1.0,0.007518796992481204
47,0.0,0.02175647482014388,4.691944034770129,0.07142857142857142,0.0,0.023794160348443297,0.08070754808973718,0.0,0.9649122807017543,0.0,0.0,0.5943878937498528,0.0,1.0,0.007518796992481204
48,0.0,0.005215827338129496,4.354526960971297,0.014285714285714285,0.8887652947719688,8.87239877399516e-05,0.017935732998758357,0.8333333333333334,0.3771929824561403,0.008620689655172414,0.00044472681067344346,0.8117088076963456,0.0,1.0,0.025549703089621272
49,0.9912663755458515,0.04266187050359712,6.089044875446846,0.07142857142857142,0.04338153503893213,0.06541377641555089,0.15601292360898936,0.0,0.9824561403508771,0.008620689655172414,0.005387547649301144,0.5943878937498528,0.0,1.0,0.028340080971659923
50,0.9912663755458515,0.04266187050359712,6.31485154418054,0.014285714285714285,0.04338153503893213,0.06541377641555089,0.15601292360898936,0.0,0.9824561403508771,0.008620689655172414,0.0,0.5943878937498528,0.0,1.0,0.028340080971659923
51,0.9257641921397379,0.07538741007194244,6.31485154418054,0.07142857142857142,0.04338153503893213,1.0,1.0,0.0,0.9999999999999999,0.008620689655172414,0.7074968233799237,0.5943878937498531,0.0,1.0,0.1695978142781847
52,0.9257641921397379,0.06517985611510792,4.582587096787832,0.07142857142857142,0.04338153503893213,0.6287707694789482,0.8492592327744806,0.0,0.9999999999999999,0.008620689655172414,1.0,0.5943878937498531,0.0,1.0,0.1695978142781847
53,0.9912663755458515,0.17236113669064748,7.502738210754851,0.0,0.3325917686318131,0.020729149862881102,0.09100483010134763,0.0,0.9824561403508771,0.8563218390804597,0.0,0.5943878937498531,0.0,1.0,0.11339041244730326
54,0.9912663755458515,0.16926133812949642,3.808487641305324,0.0,0.3325917686318131,0.03611066301016293,0.10660677254318164,0.0,0.9824561403508771,0.8563218390804597,0.0,0.5943878937498531,0.0,1.0,0.11339041244730326
55,0.9912663755458515,0.16906220143884892,4.54574496959731,0.0,0.3325917686318131,0.043555412163252136,0.13781065742684967,0.0,0.9824561403508771,0.8563218390804597,0.0,0.5943878937498531,0.0,1.0,0.11339041244730326
56,0.9912663755458515,0.0004676258992805755,4.419209214551574,0.0,0.3325917686318131,0.0011493789320858206,0.09802570420017294,0.0,0.9824561403508771,0.5977011494252873,0.0,0.5943878937498531,1.0,1.0,0.11339041244730326
57,0.9912663755458515,0.0004676258992805755,4.419209214551574,0.07142857142857142,0.3325917686318131,0.0011856751088885323,0.09802570420017294,0.0,0.9824561403508771,0.5977011494252873,0.0,0.5943878937498531,0.0,1.0,0.11339041244730326
58,0.9912663755458515,0.018741007194244604,0.0,0.0,0.3325917686318131,0.012481851911598655,0.09620547758195896,0.0,0.9824561403508771,0.339080459770115,0.0,0.5943878937498531,1.0,1.0,0.11339041244730326
59,0.9912663755458515,0.02014388489208633,1.252762968495368,0.07142857142857142,0.3325917686318131,0.011292143894176482,0.09620547758195896,0.0,0.9824561403508771,0.339080459770115,0.025349428208386277,0.5943878937498531,0.0,1.0,0.11339041244730326
60,0.9912663755458515,0.07920863309352517,0.0,0.0,0.3325917686318131,0.020765446039683822,0.08554415024670572,0.0,0.9824561403508771,0.0,0.0,0.5943878937498531,1.0,1.0,0.11339041244730326
61,0.9912663755458515,0.02260791366906475,6.579251212010101,0.0,0.3325917686318131,0.05375867075334731,0.14249124015939987,0.0,0.9824561403508771,0.0,0.0,0.5943878937498531,1.0,1.0,0.11339041244730326
62,0.9912663755458515,0.027589928057553958,0.0,0.07142857142857142,0.3325917686318131,0.08998628811098563,0.14249124015939987,0.0,0.9824561403508771,0.0,0.058373570520965694,0.5943878937498531,0.0,1.0,0.11339041244730326
63,0.0,0.003130215827338129,3.808487641305324,0.0,0.16573971078976638,0.010687207614131312,0.0004615574639042613,0.8333333333333334,0.9824561403508771,0.8563218390804597,0.0,0.19912631438101408,1.0,1.0,0.46237461194210583
64,0.0,0.0008061151079136637,0.0,0.0,0.16573971078976638,0.0066542990804968555,0.18270264647948672,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498528,1.0,1.0,0.05825168983063721
65,0.9912663755458515,0.0013341726618705091,5.799092654460526,0.0,0.16573971078976638,0.005444426520406515,0.08146164197442582,0.0,0.9824561403508771,0.8563218390804597,0.0,0.5943878937498531,1.0,1.0,0.036036843357914204
66,0.982532751091703,0.003607553956834531,0.0,0.0,0.16573971078976638,0.008711082432650428,0.10408445851508515,0.0,0.9912280701754386,0.8563218390804597,0.0,0.5943878937498531,1.0,1.0,0.06064373532255837
67,0.9912663755458515,0.003442086330935253,0.0,0.034485714285714286,0.16573971078976638,0.03468301338925633,0.08580418262073629,0.0,0.9824561403508771,0.16666666666666669,0.054637865311308764,0.5943878937498531,0.0,1.0,0.036036843357914204
68,0.982532751091703,0.005222302158273375,0.0,0.017342857142857142,0.16573971078976638,0.03290853363445717,0.11672203189297069,0.0,0.9912280701754386,0.16666666666666669,0.05184243964421855,0.5943878937498531,1.0,0.0,0.06064373532255837
69,0.7030567685589519,0.046762589928057555,0.0,0.07142857142857142,0.5550611790878753,0.00020971124374899016,0.003406944164548473,0.0,0.23684210526315785,0.0,0.0003367217280813208,0.5943878937498528,0.0,1.0,0.10302070966890912
70,0.24017467248908295,0.044064748201438846,5.800394836556317,0.07142857142857142,0.5550611790878753,0.00018551379254718218,0.11253031002359795,0.0,0.7017543859649122,0.0,0.00034307496823379925,0.5943878937498531,1.0,1.0,0.1517254675149412
71,0.24017467248908295,0.03237410071942446,4.984838739052245,0.07142857142857142,0.5550611790878753,0.0001472011614776585,0.08059391394228582,0.0,0.7017543859649122,0.0,0.0003684879288437103,0.5943878937498528,0.0,1.0,0.10302070966890912
72,0.24017467248908295,0.02697841726618705,7.3783837129967145,0.07142857142857142,0.5550611790878753,0.00019761251814808597,0.11253031002359795,0.0,0.7017543859649122,0.0,0.00038754764930114293,0.5943878937498531,1.0,1.0,0.1517254675149412
73,0.9301310043668122,0.01616474820143885,7.509883061154913,0.0,0.44382647385984425,0.07097919019196645,0.135210333686544,0.0,0.5921052631578947,0.0,0.0,0.5943878937498532,1.0,1.0,0.15292106234578695
74,0.9301310043668122,0.017180359712230215,7.313886831633462,0.014285714285714285,0.44382647385984425,0.08924826584933053,0.133611134586256,0.0,0.5921052631578947,0.0,0.023951715374841167,0.5943878937498532,0.0,1.0,0.15292106234578695
75,0.9301310043668122,0.01695467625899281,7.409136443920128,0.02857142857142857,0.6662958843159065,0.08864332956928536,0.13567839195979903,0.0,0.5921052631578947,0.0,0.02096569250317662,0.5943878937498532,0.0,1.0,0.15292106234578695
76,0.9301310043668122,0.016309352517985615,2.3427668826268744,0.05714285714285714,0.6662958843159065,0.08857477012421358,0.15734688968776614,0.0,0.5921052631578947,0.0,0.017789072426937738,0.5943878937498532,0.0,1.0,0.15292106234578695
77,0.9301310043668122,0.014928057553956835,4.450852825603735,0.0,0.44382647385984425,0.06892240683981286,0.13078978332802435,0.0,0.5921052631578947,0.022988505747126436,0.0,0.5943878937498532,1.0,1.0,0.15292106234578695
78,0.9301310043668122,0.015431654676258993,4.281653660527095,0.014285714285714285,0.44382647385984425,0.07992418131956767,0.13072477523451673,0.0,0.5921052631578947,0.022988505747126436,0.016175349428208384,0.5943878937498532,0.0,1.0,0.15292106234578695
79,0.9301310043668122,0.015152517985611517,4.18607257614863,0.04285714285714286,0.6662958843159065,0.07823842555250846,0.12717533332899947,0.0,0.5921052631578947,0.022988505747126436,0.015247776365946632,0.5943878937498532,0.0,1.0,0.15292106234578695
80,0.9301310043668122,0.0019828057553956777,1.791759469228055,0.0,0.44382647385984425,0.01288514276496209,0.13261000994623834,0.0,0.5921052631578947,0.28160919540229884,0.0,0.5943878937498532,1.0,1.0,0.15292106234578695
81,0.9301310043668122,0.0019345323741007266,3.926418885711879,0.014285714285714285,0.44382647385984425,0.01349007904500726,0.12701931390458115,0.0,0.5921052631578947,0.28160919540229884,0.0006353240152477764,0.5943878937498532,1.0,0.0,0.15292106234578695
82,0.9301310043668122,0.001906474820143885,3.76026945020061,0.02857142857142857,0.6662958843159065,0.013611066301016292,0.13156988045011606,0.0,0.5921052631578947,0.28160919540229884,0.004193138500635325,0.5943878937498532,1.0,0.0,0.15292106234578695
83,0.9301310043668122,0.0007235611510791289,1.2296405510745019,0.0,0.44382647385984425,0.005815454105500888,0.13651049555669684,0.0,0.5921052631578947,0.8563218390804597,0.0,0.5943878937498532,1.0,1.0,0.15292106234578695
84,0.9301310043668122,0.0007151079136690687,1.2296405510745019,0.014285714285714285,0.44382647385984425,0.005799322471366358,0.1198944268561436,0.0,0.5921052631578947,0.8563218390804597,0.0008831003811944092,0.5943878937498532,0.0,0.0,0.15292106234578695
85,0.9301310043668122,0.0007487050359712177,1.2296405510745019,0.02857142857142857,0.6662958843159065,0.006361913211808365,0.11903632002184274,0.0,0.5921052631578947,0.8563218390804597,0.0004415501905972052,0.5943878937498532,0.0,0.0,0.15292106234578695
86,0.0,0.02244964028776978,0.8565407274683888,0.04285714285714286,0.22135706340378195,0.13324729795128246,0.14821195238807233,0.0,0.9912280701754386,0.008620689655172414,0.0241423125794155,0.5943878937498531,0.0,1.0,0.1311612364243943
87,0.0,0.29985611510791366,0.5059135794049723,0.04285714285714286,0.22135706340378195,0.17543152121309888,0.143011304907461,0.0,0.9912280701754386,0.008620689655172414,0.013659466327827191,0.5943878937498528,0.0,1.0,0.11683971834347776
88,0.0,0.38705035971223023,0.5062150112083025,0.04285714285714286,0.22135706340378195,0.14708017422164865,0.13261000994623834,0.0,0.9912280701754386,0.008620689655172414,0.0,0.5943878937498531,0.0,1.0,0.10529010698789987
89,0.0,0.5238489208633094,2.772588722239781,0.04285714285714286,0.22135706340378195,0.1299403129537022,0.1170080675044043,0.0,0.9912280701754386,0.008620689655172414,0.015756035578144853,0.5943878937498528,0.0,1.0,0.09774436090225565
90,0.0,0.043869784172661866,3.970291913552122,0.09285714285714286,0.5550611790878753,0.00019559606388127356,0.003267306779694079,0.0,0.7017543859649122,0.022988505747126436,0.00030813214739517085,0.5943878937498528,0.0,1.0,0.10888331940963522
91,0.0,0.015461151079136697,4.2626798770413155,0.09285714285714286,0.5550611790878753,4.234553960316301e-05,0.0021920729130776874,0.0,0.7017543859649122,0.367816091954023,0.00019695044472681003,0.5943878937498528,0.0,1.0,0.10888331940963522
92,0.0,0.0539568345323741,3.044522437723423,0.09285714285714286,0.5550611790878753,0.00010082271334085537,0.0016733083268867055,0.0,0.7017543859649122,0.8563218390804597,3.811944091486658e-05,0.5943878937498528,1.0,1.0,0.10888331940963522
93,0.0,0.048990287769784174,7.107081434591915,0.0,0.5550611790878753,0.0002298757864171584,0.0032179006286282754,0.0,0.7017543859649122,0.022988505747126436,0.0,0.5943878937498528,1.0,1.0,0.10888331940963522
