,Unnamed: 0,area/volume,Tc,temperature_k,h_range_max_koe,sat_em_g,coer_oe,mr (emu/g),sphericity,max/min,num_of_magn_ions,core_b,core_alpha,core_beta,core_gamma,shell_b,shell_alpha,shell_beta,shell_gamma,Aex,core_c/a,shell_c/a
0,0,0.4054054054,870.0,5.0,50.0,52.1524,27800.0,13.76705,1.0,1.0,0.4444444444444444,3.2742240091588113,60.00000000000001,60.00000000000001,60.00000000000001,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,35.330113689280616,1.0000000000000002,1.0
1,1,0.4285714286,850.0,5.0,50.0,83.14,7800.0,43.2642,1.0,1.0,0.4444444444444444,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,35.479000736513015,1.7579541640567886,1.0
2,2,0.1764705882,397.0,300.0,10.0,2.29,24.8,0.0078,1.0,1.0,0.42857142857142855,6.056519487500392,90.0,60.00000000000001,120.00000000000001,,,,,9.919757788921842,1.0,
3,3,0.2727272727,397.0,300.0,10.0,2.43,90.2,0.0218,1.0,1.0,0.42857142857142855,6.056519487500392,90.0,60.00000000000001,120.00000000000001,,,,,9.919757788921842,1.0,
4,4,0.25,397.0,300.0,10.0,16.15,40.07,0.3498,1.0,1.0,0.42857142857142855,6.056519487500392,90.0,60.00000000000001,120.00000000000001,,,,,9.919757788921842,1.0,
5,5,0.1666666667,397.0,300.0,10.0,18.75,47.13,0.6546,1.0,1.0,0.42857142857142855,6.056519487500392,90.0,60.00000000000001,120.00000000000001,,,,,9.919757788921842,1.0,
6,6,0.1428571429,397.0,300.0,10.0,81.48,109.35,9.2738,1.0,1.0,0.42857142857142855,6.056519487500392,90.0,60.00000000000001,120.00000000000001,,,,,9.919757788921842,1.0,
7,7,0.1111111111,730.0,5.0,60.0,1.3235,830.0,0.735,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
8,8,0.1111111111,730.0,5.0,60.0,1.3529,894.0,0.735,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
9,9,0.1111111111,730.0,5.0,60.0,1.3529,910.0,0.735,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
10,10,0.1111111111,730.0,5.0,60.0,1.3823,945.0,0.735,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
11,11,0.1111111111,730.0,5.0,60.0,1.44117,1077.0,0.7,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
12,12,0.08333333333,730.0,5.0,60.0,0.65,894.0,0.0588,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
13,13,0.08333333333,730.0,5.0,60.0,0.65,985.0,0.0588,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
14,14,0.08333333333,730.0,5.0,60.0,0.65,1016.0,0.0588,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
15,15,0.08333333333,730.0,5.0,60.0,0.66,1074.0,0.0588,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
16,16,0.08333333333,730.0,5.0,60.0,0.66,1483.0,0.052,1.0,1.0,0.4,3.957177,90.0,90.0,90.0,,,,,62.90805823584645,1.0,
17,17,0.1,668.0,8.0,2.5,26.6,634.0,21.5,1.0,1.0,0.6666666666666666,2.416394473944186,109.47122063449069,109.47122063449069,109.47122063449069,2.92483935740495,90.0,90.0,119.99998546458704,93.79855213593092,1.0,1.1769063457400035
18,18,0.1,668.0,8.0,2.5,26.4,641.0,21.5,1.0,1.0,0.6666666666666666,2.416394473944186,109.47122063449069,109.47122063449069,109.47122063449069,2.92483935740495,90.0,90.0,119.99998546458704,93.79855213593092,1.0,1.1769063457400035
19,19,0.1,668.0,8.0,2.5,15.2,379.0,8.9,1.0,1.0,0.6666666666666666,2.416394473944186,109.47122063449069,109.47122063449069,109.47122063449069,2.92483935740495,90.0,90.0,119.99998546458704,93.79855213593092,1.0,1.1769063457400035
20,20,0.1,668.0,8.0,2.5,14.7,547.0,10.7,1.0,1.0,0.6666666666666666,2.416394473944186,109.47122063449069,109.47122063449069,109.47122063449069,2.92483935740495,90.0,90.0,119.99998546458704,93.79855213593092,1.0,1.1769063457400035
21,21,0.1,668.0,8.0,2.5,16.0,534.0,13.0,1.0,1.0,0.6666666666666666,2.416394473944186,109.47122063449069,109.47122063449069,109.47122063449069,2.92483935740495,90.0,90.0,119.99998546458704,93.79855213593092,1.0,1.1769063457400035
22,22,0.1,668.0,8.0,2.5,16.5,756.0,12.8,1.0,1.0,0.6666666666666666,2.416394473944186,109.47122063449069,109.47122063449069,109.47122063449069,2.92483935740495,90.0,90.0,119.99998546458704,93.79855213593092,1.0,1.1769063457400035
23,23,1.224744871,673.0,300.0,20.0,12.75,8.45,0.14,0.6711392913,1.0,0.2857142857142857,5.6144721197115315,144.9182769683637,131.4213705094465,59.63944146760854,,,,,52.82047844860068,0.8595500062661389,
24,24,0.9185586535,673.0,300.0,20.0,18.61,9.88,0.34,0.6711392913,1.0,0.2857142857142857,5.6144721197115315,144.9182769683637,131.4213705094465,59.63944146760854,,,,,52.82047844860068,0.8595500062661389,
25,25,0.28125,673.0,300.0,20.0,24.52,22.34,1.24,0.5166432673,1.0,0.2857142857142857,5.6144721197115315,144.9182769683637,131.4213705094465,59.63944146760854,,,,,52.82047844860068,0.8595500062661389,
26,26,0.2045454545,673.0,300.0,20.0,29.42,59.66,3.81,0.5166432673,1.0,0.2857142857142857,5.6144721197115315,144.9182769683637,131.4213705094465,59.63944146760854,,,,,52.82047844860068,0.8595500062661389,
27,27,0.1694915254,600.0,300.0,15.0,75.0,1400.0,32.0,1.0,1.0,0.42857142857142855,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,,,,,33.7649721120924,1.0,
28,28,0.1470588235,1098.0,300.0,15.0,0.12,4.2964,0.03,1.0,1.0,0.2,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,,,,,134.29353108222608,0.717956689327581,
29,29,0.1234567901,720.0,350.0,60.0,74.595,902.2495,31.042,1.0,1.0,0.3333333333333333,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,22.16720100085756,1.0,0.717956689327581
30,30,0.1234567901,720.0,300.0,60.0,79.167,1316.317,39.222,1.0,1.0,0.3333333333333333,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,22.16720100085756,1.0,0.717956689327581
31,31,0.09118541033,720.0,250.0,60.0,83.259,1616.53,41.629,1.0,1.0,0.3333333333333333,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,22.16720100085756,1.0,0.717956689327581
32,32,0.1234567901,720.0,200.0,60.0,85.9,2594.2375,56.0,1.0,1.0,0.3333333333333333,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,22.16720100085756,1.0,0.717956689327581
33,33,0.1234567901,720.0,100.0,60.0,87.0,6052.7,67.858,1.0,1.0,0.3333333333333333,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,22.16720100085756,1.0,0.717956689327581
34,34,0.09118541033,720.0,50.0,60.0,87.5,7932.631,71.226,1.0,1.0,0.3333333333333333,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,22.16720100085756,1.0,0.717956689327581
35,35,0.1234567901,720.0,150.0,60.0,87.349,4116.89,63.046,1.0,1.0,0.3333333333333333,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,22.16720100085756,1.0,0.717956689327581
36,36,0.09118541033,720.0,5.0,60.0,87.83,8966.0,73.151,1.0,1.0,0.3333333333333333,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,22.16720100085756,1.0,0.717956689327581
37,37,0.1,631.6,5.0,6.0,18.372,538.42,4.3661,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,86.87010493822704,1.0,1.7579541640567886
38,38,0.1,631.6,5.0,6.0,18.372,434.0,4.3661,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,86.87010493822704,1.0,1.7579541640567886
39,39,0.1,631.6,5.0,6.0,18.372,280.0,4.3661,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,86.87010493822704,1.0,1.7579541640567886
40,40,0.1,631.6,5.0,6.0,18.372,532.96,4.3661,1.0,1.0,0.6666666666666666,2.428889488469988,109.47122063449069,109.47122063449069,109.47122063449069,3.0118281636922783,107.29495122854892,89.50258332871152,120.03784374291284,86.87010493822704,1.0,1.7579541640567886
41,41,0.12,675.0,2.0,0.1,31.36,1661.3845,12.38458,1.0,1.0,0.5,3.018914,90.0,90.0,90.0,,,,,167.54940698574327,1.0,
42,42,0.12,675.0,2.0,0.1,55.6912,1322.79,11.45314,1.0,1.0,0.5,3.018914,90.0,90.0,90.0,,,,,167.54940698574327,1.0,
43,43,0.12,675.0,2.0,0.1,20.04,1070.862,15.9,1.0,1.0,0.5,3.018914,90.0,90.0,90.0,,,,,167.54940698574327,1.0,
44,44,0.12,675.0,2.0,0.1,20.04,881.8975,15.9,1.0,1.0,0.5,3.018914,90.0,90.0,90.0,,,,,167.54940698574327,1.0,
45,45,0.015,675.0,2.0,0.1,31.04,806.3,5.9,1.0,1.0,0.5,3.018914,90.0,90.0,90.0,,,,,167.54940698574327,1.0,
46,46,0.015,675.0,2.0,0.1,31.04,697.695,5.9,1.0,1.0,0.5,3.018914,90.0,90.0,90.0,,,,,167.54940698574327,1.0,
47,47,0.015,675.0,2.0,0.1,31.04,636.065,5.9,1.0,1.0,0.5,3.018914,90.0,90.0,90.0,,,,,167.54940698574327,1.0,
48,48,0.015,675.0,2.0,0.1,31.04,604.83,5.9,1.0,1.0,0.5,3.018914,90.0,90.0,90.0,,,,,167.54940698574327,1.0,
49,49,0.006,140.0,5.0,80.0,6.9,145.0,0.022,1.0,50.0,0.3333333333333333,2.931108009322072,90.0,90.0,120.00000021041305,,,,,25.837756801815612,1.6027805816294602,
50,50,0.04615384615,794.8,5.0,4.0,60.0,1186.0,16.22,1.0,1.0,0.5,2.941951704252128,60.00000000000001,60.00000000000001,60.00000000000001,5.142692,74.8763351218176,90.0,90.0,49.66866969284805,1.0,1.708366274372674
51,51,0.04615384615,794.8,5.0,4.0,60.0,1186.0,16.22,1.0,1.0,0.5,2.941951704252128,60.00000000000001,60.00000000000001,60.00000000000001,5.142692,74.8763351218176,90.0,90.0,49.66866969284805,1.0,1.708366274372674
52,52,0.2575107296,985.0,5.0,4.0,384.57,2095.77,247.96,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
53,53,0.2575107296,985.0,5.0,4.0,326.6,1812.0,155.91,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
54,54,0.2575107296,985.0,5.0,4.0,326.6,7238.0,117.337,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
55,55,0.1734104046,985.0,300.0,30.0,35.0,4791.6396,5.14,1.0,1.472392638,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,43.093654925437534,1.0,1.708366274372674
56,56,0.1734104046,985.0,300.0,30.0,41.0,4705.4652,8.954,1.0,1.163918526,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,43.093654925437534,1.0,1.708366274372674
57,57,0.1734104046,985.0,300.0,30.0,53.0,4699.9292,10.8,1.0,1.10982659,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,43.093654925437534,1.0,1.708366274372674
58,58,0.1734104046,668.0,210.0,30.0,37.7,13.0,0.285,1.0,1.132743363,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,29.224935523037843,1.0,1.708366274372674
59,59,0.1734104046,668.0,210.0,30.0,37.7,13.0,0.294,1.0,1.132743363,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,29.224935523037843,1.0,1.708366274372674
60,60,0.1734104046,668.0,120.0,30.0,37.0,521.0,3.095,1.0,1.132743363,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,29.224935523037843,1.0,1.708366274372674
61,61,0.1734104046,668.0,120.0,30.0,37.0,560.0,2.8,1.0,1.200750469,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,29.224935523037843,1.0,1.708366274372674
62,62,0.1734104046,668.0,2.0,30.0,32.9,2202.0,5.149,1.0,1.712601156,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,29.224935523037843,1.0,1.708366274372674
63,63,0.1734104046,731.4,2.0,30.0,33.6,3195.5,8.3485,1.0,1.48300578,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,31.998679403517777,1.0,1.708366274372674
64,64,0.1734104046,668.0,2.0,30.0,54.8,628.5,13.33,1.0,1.306127168,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,29.224935523037843,1.0,1.708366274372674
65,65,0.1734104046,731.4,2.0,30.0,54.8,767.0,22.313,1.0,2.29132948,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,31.998679403517777,1.0,1.708366274372674
66,66,0.1744186047,720.0,300.0,15.0,0.18,87.02,2.65,1.0,6.142857143,0.5,2.92483935740495,90.0,90.0,119.99998546458704,,,,,170.35912211795352,1.1769063457400033,
67,67,0.09090909091,858.0,300.0,15.0,70.264,22.41,1.65,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,,,,,47.566665639269566,1.708366274372674,
68,68,0.05767012687,985.0,300.0,15.0,31.33,37.09,1.35,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,2.92483935740495,90.0,90.0,119.99998546458704,61.73069188133688,1.708366274372674,1.1769063457400035
69,69,0.09448818898,985.0,300.0,15.0,40.03,100.29,2.16,1.0,1.0,0.4444444444444444,2.92483935740495,90.0,90.0,119.99998546458704,5.142692,74.8763351218176,90.0,90.0,61.73069188133688,1.1769063457400033,1.708366274372674
70,70,0.05767012687,985.0,60.0,15.0,33.0,95.69,8.6,1.0,1.0,0.4444444444444444,5.142692,74.8763351218176,90.0,90.0,2.92483935740495,90.0,90.0,119.99998546458704,61.73069188133688,1.708366274372674,1.1769063457400035
71,71,0.09448818898,985.0,60.0,15.0,44.89,145.18,8.16,1.0,1.0,0.4444444444444444,2.92483935740495,90.0,90.0,119.99998546458704,5.142692,74.8763351218176,90.0,90.0,61.73069188133688,1.1769063457400033,1.708366274372674
72,72,0.1578947368,730.0,2.0,50.0,1.3127,1300.0,0.052,1.0,1.0,0.25,8.071366,90.0,90.0,90.0,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,17.775693375259806,1.4191538069996696,0.717956689327581
73,73,0.2307692308,380.0,2.0,50.0,43.278,1225.0,0.046,1.0,1.0,0.25,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,8.071366,90.0,90.0,90.0,9.253100661094145,0.717956689327581,1.4191538069996696
74,74,0.1578947368,380.0,2.0,50.0,30.9963,900.0,0.0365,1.0,1.0,0.25,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,8.071366,90.0,90.0,90.0,9.253100661094145,0.717956689327581,1.4191538069996696
75,75,0.2307692308,380.0,2.0,50.0,43.278,750.0,0.049,1.0,1.0,0.25,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,8.071366,90.0,90.0,90.0,9.253100661094145,0.717956689327581,1.4191538069996696
76,76,0.2325581395,577.0,2.0,40.0,52.0,449.38,17.6,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
77,77,0.2325581395,577.0,2.0,40.0,51.385,477.614,22.13,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
78,78,0.2325581395,577.0,2.0,60.0,52.18,471.34,21.98,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
79,79,0.2325581395,577.0,2.0,60.0,60.513,453.4,21.963,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
80,80,0.2325581395,577.0,10.0,40.0,50.3,415.0,17.09,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
81,81,0.2325581395,577.0,10.0,40.0,50.275,429.0,19.818,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
82,82,0.2325581395,577.0,10.0,60.0,48.91,421.24,19.4,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
83,83,0.2325581395,577.0,100.0,40.0,51.0,55.122,3.195,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
84,84,0.2325581395,577.0,100.0,40.0,48.85,53.78,3.345,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
85,85,0.2325581395,577.0,100.0,60.0,50.6,53.0,3.375,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
86,86,0.2325581395,577.0,300.0,40.0,52.5,20.115,1.442,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
87,87,0.2325581395,577.0,300.0,40.0,46.11,19.88,1.438,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
88,88,0.2325581395,577.0,300.0,60.0,45.78,20.814,1.5775,1.0,1.0,0.375,5.168554879221561,33.70824838587046,33.708248385870455,33.70824599786469,3.788512,90.0,90.0,90.0,32.209204630285505,1.000000019579875,1.0
89,89,0.2,858.0,5.0,20.0,57.0,624.1,33.04,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,,,,,47.566665639269566,1.708366274372674,
90,90,0.1785714286,982.2,5.0,20.0,55.0,8336.0,43.5,1.0,1.0,0.42857142857142855,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,13.083294973415121,1.3904556001728248,
91,91,0.1612903226,1046.6,5.0,20.0,51.0,10760.0,36.47,1.0,1.0,0.42857142857142855,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,6.970564304202945,1.3904556001728248,
92,92,0.15,789.0,5.0,20.0,45.0,14563.0,32.22,1.0,1.0,0.42857142857142855,5.960108007694743,119.97186972718195,119.8066037433053,90.19201429267248,,,,,44.400938327401505,1.0,
93,93,0.1666666667,683.0,10.0,50.0,1.259,1219.58,0.0485,1.0,1.0,0.2,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,,,,,83.53595785898035,0.717956689327581,
94,94,0.1666666667,683.0,130.0,50.0,0.8455,429.82,0.0105,1.0,1.0,0.2,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,,,,,83.53595785898035,0.717956689327581,
95,95,0.1666666667,683.0,300.0,50.0,0.646,1500.0,0.025,1.0,1.0,0.2,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,,,,,83.53595785898035,0.717956689327581,
96,96,0.1666666667,683.0,10.0,50.0,1.24,1361.93,0.057,1.0,1.0,0.2,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,,,,,83.53595785898035,0.717956689327581,
97,97,0.1666666667,683.0,130.0,50.0,0.84,901.82,0.025,1.0,1.0,0.2,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,,,,,83.53595785898035,0.717956689327581,
98,98,0.1666666667,683.0,300.0,50.0,0.672,2309.79,0.039,1.0,1.0,0.2,5.521600696125536,90.19429885541882,134.14054172224303,89.72101114652958,,,,,83.53595785898035,0.717956689327581,
99,99,0.1333333333,800.0,10.0,30.0,63.0,3999.6,34.3,0.805995977,1.0,1.0,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,15.984477670635457,1.3904556001728248,
100,100,0.125,800.0,150.0,30.0,59.95,1299.65,28.0,0.805995977,1.0,1.0,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,15.984477670635457,1.3904556001728248,
101,101,0.1176470588,800.0,300.0,30.0,55.4,849.7,22.25,0.805995977,1.0,1.0,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,15.984477670635457,1.3904556001728248,
102,102,0.1333333333,800.0,10.0,30.0,97.3,2899.7,39.33,0.805995977,1.0,1.0,2.466428985559892,90.0,90.0,109.80798526248307,,,,,90.13955303447877,1.625947482566438,
103,103,0.125,800.0,150.0,30.0,97.45,1499.0,32.0,0.805995977,1.0,1.0,2.466428985559892,90.0,90.0,109.80798526248307,,,,,90.13955303447877,1.625947482566438,
104,104,0.1176470588,800.0,300.0,30.0,90.95,799.65,21.0,0.805995977,1.0,1.0,2.466428985559892,90.0,90.0,109.80798526248307,,,,,90.13955303447877,1.625947482566438,
105,105,0.1333333333,800.0,10.0,30.0,18.3,3999.65,21.6,0.805995977,1.0,1.0,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,15.984477670635457,1.3904556001728248,
106,106,0.125,800.0,150.0,30.0,13.0,2299.75,18.0,0.805995977,1.0,1.0,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,15.984477670635457,1.3904556001728248,
107,107,0.1176470588,800.0,300.0,30.0,10.85,1099.75,11.7,0.805995977,1.0,1.0,4.329682591679573,90.19810427959126,93.73716076751026,94.35331789613126,,,,,15.984477670635457,1.3904556001728248,
108,108,0.3,351.8,5.0,60.0,24.75,1804.3,7.735,0.805995977,1.0,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,15.39121604342023,1.0,1.708366274372674
109,109,0.1875,668.0,5.0,60.0,25.45,1620.97,10.5,1.0,1.0,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,29.224935523037843,1.0,1.708366274372674
110,110,0.24,459.8,5.0,60.0,19.21,2044.82,7.1,0.805995977,1.0,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,20.1162056190012,1.0,1.708366274372674
111,111,0.4821428571,668.0,20.0,52.5,20.0,681.83,10.0,0.5166432673,1.0,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,29.224935523037843,1.0,1.708366274372674
112,112,0.1875,837.0,2.0,20.0,54.36,2762.0,6.795,0.805995977,1.0,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,36.61866921075251,1.0,1.708366274372674
113,113,0.1714285714,687.6,2.0,20.0,31.729,2396.15,9.495,0.805995977,1.0,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,30.082433631198835,1.0,1.708366274372674
114,114,0.4199125273,450.4,2.0,20.0,44.14,959.2,13.638,0.6711392913,1.0,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,19.70495652631174,1.0,1.708366274372674
115,115,0.2173913043,860.0,5.0,10.0,31.0,1897.0,28.9,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,5.142692,74.8763351218176,90.0,90.0,59.343347914315935,1.0,1.708366274372674
116,116,0.1875,858.0,5.0,10.0,84.0,862.0,76.8,1.0,1.0,0.42857142857142855,5.142692,74.8763351218176,90.0,90.0,,,,,47.566665639269566,1.708366274372674,
117,117,0.2,985.0,30.0,60.0,15.1225,1361.79,8.3157,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
118,118,0.3,985.0,15.0,60.0,15.2465,2544.74,1.9716,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
119,119,0.375,985.0,10.0,60.0,15.2465,2545.0,1.9716,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
120,120,0.2,985.0,5.0,60.0,53.7118,5159.4368,27.19526,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
121,121,0.3,985.0,5.0,60.0,32.5288,2124.4,13.376,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
122,122,0.375,858.2,300.0,50.0,38.9,1538.46,16.23,0.5166432673,1.0,0.4444444444444444,5.5126344819810065,96.20340083535497,96.20340083535497,141.6175121997012,5.142692,74.8763351218176,90.0,90.0,37.546167164477666,1.0,1.708366274372674
123,123,0.2654867257,985.0,5.0,10.0,0.989,10873.37,0.9845,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
124,124,0.2654867257,985.0,5.0,10.0,5.227,14972.9325,1.3525,1.0,1.0,0.5,2.375663,90.0,90.0,90.0,3.788512,90.0,90.0,90.0,79.89714763127263,1.0,1.0
